, fg_01, fg_02, fg_03, fg_04, fg_05, fg_06, fg_07, fg_08, fg_09, fg_10, fg_11, fg_12, fg_13, fg_14, fg_15, fg_16, fg_17, fg_18, fg_19, fg_20, fg_21, fg_22, fg_23, fg_24, fg_25, fg_26, fg_27, fg_28, fg_29, fg_30, fg_31, fg_32, fg_33, fg_34, fg_35, fg_36, fg_37, fg_38, fg_39, fg_40, fg_41, fg_42, fg_43, fg_44, fg_45, fg_46, fg_47, fg_48, fg_49, fg_50, fg_51, fg_52, fg_53, fg_54, fg_55, fg_56, fg_57, fg_58, fg_59, fg_60, fg_61, fg_62, fg_63, , 
mouse, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026179154648041828, 0.024873953538862705, 0, 0, 0, 0, 0, 0, 0, 0.024293741246487817, 0.01805823222491596, 0.01984178731747884, 0, 0.015621515472550803, 0.018314583244719653, 0, 0, 0.01870140668788389, 0.012154778345007387, 0, 0, 0, 0, 0.022751771998609425, 0.020643895611674127, 0, 0, 0, 0, 0.011909475565645441, 0, 0, , 0.004744305389488041
mx, 0.30374858972371305, 0.3353765219196833, 0.3015282469348515, 0.24268427695054082, 0.3293227481227852, 0.3558897319017967, 0.30001924852625705, 0.3570638508598356, 0.1743496869304486, 0.3610826668681153, 0.35906957501348824, 0.22957626877926193, 0.3417072797618518, 0.2186323276915405, 0.2172292168119477, 0.2683492483223086, 0.2371953742326611, 0.36099204535220897, 0.22300655716903817, 0.21155757969359779, 0.21155757969359779, 0.3765957535148249, 0.37304158447346425, 0.3729010729796715, 0.36678180897184853, 0.37468390787697825, 0.23516721424023143, 0.24765338628838787, 0.2579306432911317, 0.3637360337012194, 0.22918060503649385, 0.3835132203623062, 0.38357114972550405, 0.22918060503649385, 0.35577421554027683, 0.21510288317262438, 0.22531329031353675, 0.23652486359395292, 0.37258282136788584, 0.36160535418272405, 0.3839895295555888, 0.36897099504312125, 0.38246519406753027, 0.3612356594568023, 0.3733842347736931, 0.37420883281590067, 0.37588992995229786, 0.3766800881923918, 0.3821125206715362, 0.3701819671291371, 0.36782611839564494, 0.21404956899667388, 0.3577920413359842, 0.3619373859795292, 0.38593043374390645, 0.37405084180118586, 0.1627702996871133, 0.1682580310663503, 0.1627702996871133, 0.1326236701357744, 0.37189366527985207, 0.19262646341714118, 0.20444837954002776, , 0.4210571033170636
name, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4417379120538627, 0.4190594425534381, 0.4190594425534381, 0.0771695053574647, 0.12315528051914716, 0.13035059185369305, 0.05189515262028546, 0.1012070243666549, 0, 0, 0, 0, 0, 0.0599742794060833, 0.056984171549071434, 0, 0, 0, 0, 0, 0.08200255019279452, 0, 0.05565495314589666, 0.0413699173864675, 0.04545589468006625, 0, 0.03578760071869982, 0.04195719638361003, 0.09307172114525504, 0.09326736721481582, 0.04284337691820152, 0.027845592509879242, 0, 0, 0, 0, 0.05212242905368866, 0.04729345848213513, 0, 0, 0, 0, 0.02728362411837342, 0, 0, , 0.024907603294812213
nameprocessing, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4417379120538627, 0.4190594425534381, 0.4190594425534381, 0.0771695053574647, 0.12315528051914716, 0.13035059185369305, 0.05189515262028546, 0.1012070243666549, 0, 0, 0, 0, 0, 0.0599742794060833, 0.056984171549071434, 0, 0, 0, 0, 0, 0.08200255019279452, 0, 0.05565495314589666, 0.0413699173864675, 0.04545589468006625, 0, 0.03578760071869982, 0.04195719638361003, 0.09307172114525504, 0.09326736721481582, 0.04284337691820152, 0.027845592509879242, 0, 0, 0, 0, 0.05212242905368866, 0.04729345848213513, 0, 0, 0, 0, 0.02728362411837342, 0, 0, , 0.024907603294812213
pane_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.019025810504505154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018641839356377563, 0, 0, , 0.0007907175649146733
prefix, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22365451039509882, 0, 0.02745721519122327, 0.043819135855360174, 0.0463792560837499, 0, 0.036009859516740024, 0, 0, 0, 0, 0, 0.021339085795139018, 0.020275193594526376, 0, 0, 0, 0, 0, 0.02917683165705105, 0, 0.01980225242996864, 0.01471958021321553, 0.01617338709324033, 0, 0.012733369866233912, 0.014928536402932355, 0.033115286457587705, 0.03318489810286603, 0.01524384294175026, 0.009907571936988088, 0, 0, 0, 0, 0.018545366387760085, 0.016827199561096545, 0, 0, 0, 0, 0.009707621360853569, 0, 0, , 0.007907175649146734
presentation, 0, 0, 0, 0.37566680819969883, 0, 0, 0, 0, 0.2698872428934767, 0.03992452800434937, 0, 0.3553760680931057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020101969306216844, 0, 0, 0, 0, 0.3640306569380561, 0.383358816384163, 0.3992676522749019, 0.043311593192589835, 0.3547635943999858, 0.15622765990257062, 0.1781264340799081, 0.3547635943999858, 0.04236354571499685, 0, 0, 0, 0, 0.04305788413992925, 0.18846905926168286, 0.2694123817598933, 0.2012945518053368, 0.03727868128397042, 0.27034819243538033, 0.2732369055533463, 0.04848870996573554, 0, 0.2120460489166541, 0.32640880553705787, 0.11862125419914896, 0.3313412776135043, 0.039560687024806085, 0.04001903339115034, 0.20366143287091124, 0.23407097507479918, 0.25196275474256685, 0.260457571783868, 0.25196275474256685, 0.2052968221826332, 0.3269284973937569, 0.2981790563278279, 0, , 0.12374729890914639
processor_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4417379120538627, 0.4190594425534381, 0.4190594425534381, 0.0771695053574647, 0.12315528051914716, 0.13035059185369305, 0.05189515262028546, 0.1012070243666549, 0, 0, 0, 0, 0, 0.0599742794060833, 0.056984171549071434, 0, 0, 0, 0, 0, 0.08200255019279452, 0, 0.05565495314589666, 0.0413699173864675, 0.04545589468006625, 0, 0.03578760071869982, 0.04195719638361003, 0.09307172114525504, 0.09326736721481582, 0.04284337691820152, 0.027845592509879242, 0, 0, 0, 0, 0.05212242905368866, 0.04729345848213513, 0, 0, 0, 0, 0.02728362411837342, 0, 0, , 0.024907603294812213
project, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11118339138906125, 0, 0.05118065816029365, 0.03326431887570239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0325929919586514, 0, 0, , 0.0031628702596586933
provider_java, 0, 0, 0, 0, 0, 0, 0, 0, 0.452251533028672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024873953538862705, 0, 0, 0, 0, 0, 0, 0, 0.024293741246487817, 0.01805823222491596, 0.01984178731747884, 0, 0.015621515472550803, 0.018314583244719653, 0, 0, 0.01870140668788389, 0.012154778345007387, 0, 0, 0, 0, 0.022751771998609425, 0.020643895611674127, 0, 0, 0, 0, 0.011909475565645441, 0, 0, , 0.004744305389488041
receiver_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30347853125899515, 0.1580362254799314, 0, 0, 0.024734916085378734, 0.023501719660814137, 0, 0, 0, 0, 0, 0, 0, 0.022953516231156355, 0.01706200466511201, 0.018747165478793692, 0, 0.01475971548870818, 0.017304213439554614, 0, 0, 0.017669696799699718, 0.011484229588086583, 0, 0, 0, 0, 0.02149661357462388, 0.019505023462179364, 0, 0, 0, 0, 0.011252459550260639, 0, 0, , 0.005535022954402714
removal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22365451039509882, 0, 0.02745721519122327, 0.043819135855360174, 0.0463792560837499, 0, 0.036009859516740024, 0, 0, 0, 0, 0, 0.021339085795139018, 0.020275193594526376, 0, 0, 0, 0, 0, 0.02917683165705105, 0, 0.01980225242996864, 0.01471958021321553, 0.01617338709324033, 0, 0.012733369866233912, 0.014928536402932355, 0.033115286457587705, 0.03318489810286603, 0.01524384294175026, 0.009907571936988088, 0, 0, 0, 0, 0.018545366387760085, 0.016827199561096545, 0, 0, 0, 0, 0.009707621360853569, 0, 0, , 0.007907175649146734
renderer_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06710342380850355, 0, 0, 0.05804871485921711, 0.06805601046878, 0, 0, 0, 0.0451665053602581, 0, 0, 0, 0, 0, 0.07671161047410456, 0, 0, 0, 0, 0.044254973369755896, 0, 0, , 0.0071164580842320605
row, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022367807936167855, 0, 0, 0.019349571619739037, 0.022685336822926668, 0, 0, 0, 0.015055501786752698, 0, 0, 0, 0, 0, 0.02557053682470152, 0, 0, 0, 0, 0.014751657789918634, 0, 0, , 0.0023721526947440203
screen_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5384880145370922, 0.018641839356377563, 0, 0, , 0.0007907175649146733
selected, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2887475954148419, 0.025431223409747246, 0.024163311536791982, 0, 0, 0, 0, 0, 0, 0, 0.023599675749814003, 0.017542313503667153, 0.019274912918444354, 0, 0.015175213077821003, 0.01779134064543668, 0, 0, 0.01816711264936474, 0.011807519675237563, 0, 0, 0, 0, 0.022101760138673803, 0.020054105199583092, 0, 0, 0, 0, 0.011569225128723158, 0, 0, , 0.005139664171945377
service_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.039288106236136315, 0, 0, 0, 0.10741241382123186, 0.04285503028079514, 0.04535882292226268, 0, 0.10565271928850467, 0, 0, 0, 0, 0, 0.08347833886398318, 0.07931640078987308, 0, 0, 0, 0, 0, 0.11413954015778546, 0, 0.0774662586058686, 0.0575828841390336, 0.07908770678541928, 0, 0.062266055747339344, 0.05840031913978145, 0.09716005869546566, 0.12981906514612032, 0.0894506938275663, 0.05813751737646503, 0.031691908016425165, 0, 0, 0, 0.07254933011360876, 0.06582787475427249, 0, 0, 0, 0, 0.05696420971154095, 0, 0, , 0.03083798503167226
show, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4301094567556328, 0, , 0.00039535878245733667
source_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02143820018510816, 0, 0, 0.01854540199307173, 0.021742532547864322, 0, 0, 0, 0.014429794019724357, 0, 0, 0, 0, 0, 0.02450782342431668, 0, 0.5181407705869754, 0, 0, 0.014138577801856204, 0, 0, , 0.002767511477201357
splash, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5384880145370922, 0.018641839356377563, 0, 0, , 0.0007907175649146733
splashscreen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5384880145370922, 0.018641839356377563, 0, 0, , 0.0007907175649146733
src, 0.30374858972371305, 0.3353765219196833, 0.3015282469348515, 0.24268427695054082, 0.3293227481227852, 0.3558897319017967, 0.30001924852625705, 0.3570638508598356, 0.1743496869304486, 0.3610826668681153, 0.35906957501348824, 0.22957626877926193, 0.3417072797618518, 0.2186323276915405, 0.2172292168119477, 0.2683492483223086, 0.2371953742326611, 0.36099204535220897, 0.22300655716903817, 0.21155757969359779, 0.21155757969359779, 0.3765957535148249, 0.37304158447346425, 0.3729010729796715, 0.36678180897184853, 0.37468390787697825, 0.23516721424023143, 0.24765338628838787, 0.2579306432911317, 0.3637360337012194, 0.22918060503649385, 0.3835132203623062, 0.38357114972550405, 0.22918060503649385, 0.35577421554027683, 0.21510288317262438, 0.22531329031353675, 0.23652486359395292, 0.37258282136788584, 0.36160535418272405, 0.3839895295555888, 0.36897099504312125, 0.38246519406753027, 0.3612356594568023, 0.3733842347736931, 0.37420883281590067, 0.37588992995229786, 0.3766800881923918, 0.3821125206715362, 0.3701819671291371, 0.36782611839564494, 0.21404956899667388, 0.3577920413359842, 0.3619373859795292, 0.38593043374390645, 0.37405084180118586, 0.1627702996871133, 0.1682580310663503, 0.1627702996871133, 0.1326236701357744, 0.37189366527985207, 0.19262646341714118, 0.20444837954002776, , 0.4210571033170636
structure, 0, 0, 0, 0, 0, 0.08625475741191257, 0, 0.046875465673814815, 0, 0.08126238381859802, 0.043512718000154556, 0, 0, 0, 0, 0, 0, 0.05986251840455478, 0, 0, 0, 0.10228887020865424, 0.0652973707486121, 0.03455617529224946, 0.08254498726530253, 0.10732065348031651, 0, 0, 0, 0.04407820813094882, 0, 0.09539573312451723, 0.10574624135197408, 0, 0.043113380218718744, 0.33886536961553215, 0.17747523946509638, 0.12420426316137308, 0.10869511440555112, 0.043820008429585895, 0.08852536637272114, 0.09870515254533788, 0.09640351254521114, 0.07587702743584528, 0.09487357027979514, 0.07786049519755979, 0.09869391967952691, 0.09890138417290092, 0.07950499152250216, 0.07381916431710273, 0.048288339873295956, 0, 0.08052182189322322, 0.04072737004087653, 0.08290649560189499, 0.08776306365557614, 0, 0, 0, 0, 0.07232937604921551, 0, 0, , 0.05574558832648448
stucture, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026179154648041828, 0.024873953538862705, 0, 0, 0, 0, 0, 0, 0, 0.024293741246487817, 0.01805823222491596, 0.01984178731747884, 0, 0.015621515472550803, 0.018314583244719653, 0, 0, 0.01870140668788389, 0.012154778345007387, 0, 0, 0, 0, 0.022751771998609425, 0.020643895611674127, 0, 0, 0, 0, 0.011909475565645441, 0, 0, , 0.004744305389488041
substitute, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22365451039509882, 0.02745721519122327, 0.043819135855360174, 0.0463792560837499, 0, 0.036009859516740024, 0, 0, 0, 0, 0, 0.021339085795139018, 0.020275193594526376, 0, 0, 0, 0, 0, 0.02917683165705105, 0, 0.01980225242996864, 0.01471958021321553, 0.01617338709324033, 0, 0.012733369866233912, 0.014928536402932355, 0.033115286457587705, 0.03318489810286603, 0.01524384294175026, 0.009907571936988088, 0, 0, 0, 0, 0.018545366387760085, 0.016827199561096545, 0, 0, 0, 0, 0.009707621360853569, 0, 0, , 0.007907175649146734
tab, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3399632546056137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02265462590536023, 0, 0.017836074111815578, 0.020910920240345663, 0, 0, 0.021352581077451274, 0.013877880654740543, 0.04539063967850214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013597802927312502, 0, 0, , 0.0031628702596586933
tabbed, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30694076621153116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018615466894656534, 0.020454058311959837, 0, 0.016103558781484638, 0.01887972830536, 0, 0, 0.019278488212233134, 0.025059692562949768, 0.04098159884342076, 0.2861817515566397, 0, 0, 0.023453838291574984, 0, 0, 0, 0, 0, 0.02455394806797323, 0, 0, , 0.005139664171945377
table, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07437878425676474, 0.0250433890919492, 0.018615466894656534, 0, 0, 0.016103558781484638, 0.01887972830536, 0, 0, 0.019278488212233134, 0.037589538844424654, 0, 0, 0.0683376776179945, 0.06912943146698536, 0.023453838291574984, 0, 0, 0, 0, 0, 0.03683092210195985, 0, 0, , 0.005930381736860051
table_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03153512713526618, 0.023440961327157235, 0, 0, 0.020277917323402672, 0, 0, 0, 0, 0.01577782839299002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015459406695182091, 0, 0, , 0.0019767939122866834
tableview, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08937140122220259, 0.060182827586261964, 0.04473561587233571, 0, 0, 0.038699143239478075, 0, 0, 0, 0, 0.030111003573505397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029503315579837267, 0, 0, , 0.004348946607030704
test, 0, 0, 0, 0, 0.1671424420288138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.41505789223419526, , 0.0007907175649146733
test_java, 0, 0, 0, 0, 0.1671424420288138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.41505789223419526, , 0.0007907175649146733
topic_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5763555414888444, 0, 0.1580362254799314, 0, 0, 0.024734916085378734, 0.023501719660814137, 0, 0, 0, 0, 0, 0, 0, 0.022953516231156355, 0.01706200466511201, 0.018747165478793692, 0, 0.01475971548870818, 0.017304213439554614, 0, 0, 0.017669696799699718, 0.011484229588086583, 0, 0, 0, 0, 0.02149661357462388, 0.019505023462179364, 0, 0, 0, 0, 0.011252459550260639, 0, 0, , 0.005535022954402714
tree, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026475881721877512, 0, 0.07556063633990102, 0, 0, 0, 0, 0, 0, 0.03844243093451819, 0.08447853910275309, 0, 0.0332551393827718, 0.01949407596243535, 0, 0, 0.019905811544093675, 0.05175027336370389, 0, 0, 0, 0, 0.024217027802080945, 0, 0, 0, 0, 0, 0.05070587045247586, 0, 0, , 0.00830253443160407
treemapview, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026475881721877512, 0, 0.07556063633990102, 0, 0, 0, 0, 0, 0, 0.03844243093451819, 0.042239269551376545, 0, 0.0332551393827718, 0.01949407596243535, 0, 0, 0.019905811544093675, 0.025875136681851946, 0, 0, 0, 0, 0.024217027802080945, 0, 0, 0, 0, 0, 0.02535293522623793, 0, 0, , 0.005930381736860051
treeview, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07050395579116757, 0, 0.07629367022924173, 0.07248993461037595, 0, 0, 0, 0, 0, 0, 0, 0.07079902724944201, 0.05262694051100146, 0.057824738755333054, 0, 0.045525639233463006, 0.05337402193631003, 0, 0, 0.054501337948094225, 0.03542255902571269, 0, 0, 0, 0, 0.0663052804160214, 0.06016231559874927, 0, 0, 0, 0, 0.03470767538616947, 0, 0, , 0.014628274950921458
trends, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06959944326961916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28387511579647073, 0.3973342951232846, 0.139087968694156, 0, 0, 0, 0.07709965167377741, 0.06068339452467313, 0.06070085231128401, 0, 0, 0.0395486744645794, 0.1271697885455532, 0.08265263772666294, 0, 0, 0, 0.13028844949059282, 0.0663052804160214, 0, 0, 0, 0, 0, 0.0809845759010621, 0, 0, , 0.017395786428122815
trendsanalysis, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07282755235519726, 0.047333485178970056, 0, 0, 0, 0.0870491370834816, 0.059067067130507495, 0, 0, 0, 0, 0, 0.04637822008554627, 0, 0, , 0.004744305389488041
trendsanalysisloader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2427881635304584, 0.04249433399394612, 0, 0, 0, 0.023555584137163858, 0, 0.01854540199307173, 0, 0, 0, 0.022201757919847614, 0.014429794019724357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014138577801856204, 0, 0, , 0.002767511477201357
trendsanalysisservice, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04433698225339899, 0, 0, 0, 0.024577006337048773, 0, 0.019349571619739037, 0, 0, 0, 0.02316447522219737, 0.015055501786752698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014751657789918634, 0, 0, , 0.0023721526947440203
uam, 0.30374858972371305, 0.3353765219196833, 0.3015282469348515, 0.24268427695054082, 0.3293227481227852, 0.3558897319017967, 0.30001924852625705, 0.3570638508598356, 0.1743496869304486, 0.3610826668681153, 0.35906957501348824, 0.22957626877926193, 0.3417072797618518, 0.2186323276915405, 0.2172292168119477, 0.2683492483223086, 0.2371953742326611, 0.36099204535220897, 0.22300655716903817, 0.21155757969359779, 0.21155757969359779, 0.3765957535148249, 0.37304158447346425, 0.3729010729796715, 0.36678180897184853, 0.37468390787697825, 0.23516721424023143, 0.24765338628838787, 0.2579306432911317, 0.3637360337012194, 0.22918060503649385, 0.3835132203623062, 0.38357114972550405, 0.22918060503649385, 0.35577421554027683, 0.21510288317262438, 0.22531329031353675, 0.23652486359395292, 0.37258282136788584, 0.36160535418272405, 0.3839895295555888, 0.36897099504312125, 0.38246519406753027, 0.3612356594568023, 0.3733842347736931, 0.37420883281590067, 0.37588992995229786, 0.3766800881923918, 0.3821125206715362, 0.3701819671291371, 0.36782611839564494, 0.21404956899667388, 0.3577920413359842, 0.3619373859795292, 0.38593043374390645, 0.37405084180118586, 0.1627702996871133, 0.1682580310663503, 0.1627702996871133, 0.1326236701357744, 0.37189366527985207, 0.19262646341714118, 0.20444837954002776, , 0.4210571033170636
util, 0, 0, 0, 0, 0, 0, 0, 0, 0.4160496747851478, 0, 0, 0.2739182778174486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02288284179195609, 0, 0, 0, 0, 0, 0, 0, 0.02234907436847759, 0.03322541150521492, 0.036506981437118884, 0, 0.0287420869023074, 0.033697072740748665, 0, 0, 0.03440879069402998, 0.03354543572462767, 0.03657255800833937, 0.25539263974845294, 0, 0, 0.04186107353761989, 0.018991391799198256, 0, 0, 0, 0, 0.032868435421982194, 0, 0, , 0.009883969561433417
view, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08547907780167074, 0.042751834484426605, 0, 0, 0, 0, 0.03326431887570239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0325929919586514, 0, 0, , 0.002767511477201357
view_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021119634775688272, 0, 0.0166275696913859, 0.01949407596243535, 0.04324281311295983, 0, 0.03981162308818735, 0.09056297838648182, 0.08463028577470448, 0.2954941254278584, 0, 0, 0.024217027802080945, 0, 0, 0, 0, 0, 0.08873527329183277, 0, 0, , 0.009488610778976081
